strain	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
G22(+/)	0.915140237	0.739191174	0.483131615	0.809024466	0.471355139	0.48820258	0.398802036	0.414477751	0.44290937	0.087372629	0	0.067559686	0.830394258	0.034341986	0.594602136	0.476857862	0.039618778	0.846459832	0.393852005	0.863969939	0.42845717	0.200563295	0.513552802	0.451624984	0.844144976	0.401812644	0.864706116	0.125633299	0.754303607	0.093794644	0.810338845	0.037220731	0.579123375	0.274914471	0.677418158	0.314633074	0.207669029	0.823360954	0.726503905	0.899005479	0.629572666	0.054765079	0.11270996	0.404806495	0.866091997	0.841768972	0.493838255	0	0	0	0.500020341	0.713701524	0.528800421	0.109531851	0.449136984	0.393346844	0.481571573	0.217948558	0.716350254	0.876586026	0.322415682	0.65287558	0.422842607	0.180634578	0.411228628	0.739859501	0.48451248	0.419985588	0.364643385	0.345723219	0.796041678	0.063752848	0.643642504	0.119176738	0.122237561	0.442219715	0	0.708724843	0.825276647	0.87081203	0.290640665	0.199810267	0.561353784	0.081736185	0.89429056	0.348770139	0.865252475	0.865275185	0.4428803	0.029910536	0.136130941	0.114503954	0.285508529	0.234206342	0.601231106	0.431932821	0.851755723	0.192712612	0	0
G23(+/)	0.821954983	0.812419313	0.533682611	0.806177269	0.451753473	0.471994584	0.453009433	0.390423144	0.4055768	0.016504336	0.028138883	0.096970186	0.876879755	0	0.577804902	0.425090271	0.132834602	0.820207262	0.439154948	0.897698283	0.533380104	0.420081174	0.211901898	0.44972299	0.777017356	0.519639079	0.944809769	0.128316663	0.818501314	0.019632206	0.799039008	0.015158574	0.550116053	0.245572097	0.654619996	0.440752114	0.213830193	0.877383159	0.787270444	0.861102447	0.604161412	0.131833608	0.174086667	0.442668713	0.904399226	0.868565369	0.431205412	0.061294918	0.049679685	0.074344991	0.513718805	0.684607221	0.449645661	0.096635627	0.416040718	0.419114267	0.414617137	0.201061642	0.748899175	0.881070811	0.32064111	0.701041175	0.448375413	0.16251396	0.400679896	0.875394838	0.527676996	0.375271527	0.414693575	0.433617075	0.849359289	0.063171938	0.599813592	0.088431349	0.012191612	0.398697656	0.041947926	0.585446603	0.829723612	0.803148288	0.207603191	0.239918732	0.564381699	0.090597951	0.912504402	0.435332997	0.9144881	0.83068795	0.424257684	0.006676772	0.091824508	0.091597374	0.264965422	0.316100455	0.551223662	0.421261951	0.873686299	0.268375262	0.005069859	0.063145746
G24(+/)	0.870082843	0.825605193	0.518770551	0.835414547	0.381130904	0.44655494	0.428272229	0.420853081	0.415923748	0.102041882	0.013916516	0.115160381	0.860401705	0.00575662	0.625592747	0.485680027	0.103527877	0.854051902	0.351169379	0.85324686	0.44806058	0.479716493	0.448817829	0.186162518	0.417946697	0.464604539	0.850262868	0.195373522	0.885059241	0.094742031	0.655932132	0.008187995	0.672906834	0.2505487	0.732099475	0.36349483	0.322179041	0.874002998	0.833891822	0.828111161	0.635021711	0.053682779	0.062207079	0.439888176	0.922860084	0.899053667	0.460304787	0.049395943	0.043499995	0.111652986	0.522768308	0.750647954	0.610680203	0.118748458	0.400099892	0.485658043	0.415104534	0.274059312	0.711352776	0.853311951	0.341698185	0.715760468	0.371613574	0.202487407	0.323229962	0.828244838	0.498336598	0.453359019	0.369684381	0.369211535	0.915472358	0.094371395	0.645495418	0.208389928	0.002926258	0.452711173	0.023293661	0.678996237	0.787746096	0.895286107	0.270438281	0.241876032	0.66015679	0.089597654	0.796281473	0.327997435	0.831500625	0.825764355	0.47691654	0.128902416	0.079010677	0.107510781	0.326735925	0.236086435	0.686687164	0.441948738	0.8367554	0.237846854	0.011596353	0.107815191
G25(+/)	0.925505528	0.718002155	0.58078299	0.841631532	0.412767342	0.490684471	0.413228344	0.427608465	0.452104473	0	0.045704589	0.114623329	0.802717997	0	0.60616712	0.604060189	0.088186832	0.937333492	0.401084218	0.819465446	0.500387513	0.366732451	0.374783558	0.410296758	0.371910655	0.485262736	0.824424345	0.200748472	0.853831387	0.045901169	0.575726192	0.008233765	0.515927219	0.292711741	0.646029615	0.360187934	0.328359201	0.854670854	0.767549803	0.802418045	0.704519716	0.116680571	0.08655433	0.477588887	0.841032139	0.81508869	0.532744743	0	0.028148683	0.074084355	0.546383732	0.70156268	0.488225863	0.110243637	0.554308477	0.556941169	0.4888838	0.338687223	0.698463158	0.791204174	0.306501507	0.668849311	0.417921782	0.191399175	0.388086052	0.869884901	0.505028482	0.383106681	0.406720662	0.380174494	0.803215639	0.068886257	0.614236085	0.154402857	0.048149197	0.46824489	0	0.637080527	0.813923417	0.770614793	0.175737414	0.299852558	0.652778857	0.058426367	0.816282947	0.31461318	0.845710031	0.840662812	0.405752834	0	0.151207043	0.063634342	0.385849139	0.322685303	0.647838251	0.43978431	0.78934513	0.215698888	0.012948208	0
G26(+/)	0.806990729	0.788919327	0.495632699	0.84892127	0.47515756	0.431919933	0.39309793	0.367255583	0.436756416	0.031431054	0.004635608	0.052232637	0.826688966	0.016803331	0.582351227	0.481545138	0.048103468	0.915171303	0.40672592	0.775806694	0.437344377	0.421590835	0.438786456	0.414086048	0.821989869	0.27403011	0.830944314	0.146886792	0.885572336	0.061396317	0.835943544	0.035951547	0.500011638	0.294379076	0.607082184	0.385046607	0.255314687	0.840843725	0.744699807	0.898239651	0.613596229	0.006612397	0.103023725	0.407906968	0.837424971	0.849470292	0.432720543	0	0.107846503	0.148222849	0.541309072	0.726078367	0.55074381	0.058378453	0.473629379	0.473081145	0.394415504	0.190012741	0.651442975	0.842300904	0.38052125	0.688542	0.423587485	0.166349973	0.287735557	0.848227805	0.506342883	0.424154362	0.404287931	0.391795602	0.889878433	0.111467326	0.603167309	0.129248297	0.046409561	0.397665136	0	0.662320551	0.899506344	0.857287822	0.229493644	0.209673105	0.594795154	0.017881461	0.779850442	0.448088643	0.857593514	0.860525517	0.462682634	0	0.030876813	0.089944937	0.349642731	0.269137992	0.568866647	0.47897955	0.833372711	0.204562844	0	0
G27(+/)	0.893064509	0.796802594	0.492000657	0.855954704	0.452598773	0.426869672	0.423694797	0.377710699	0.49112143	0.066021024	0.015335392	0.021793474	0.888743364	7.13E-04	0.596171661	0.402806555	0.052766975	0.891896133	0.433020779	0.844317064	0.524466017	0.401081531	0.369391713	0.37568682	0.735342245	0.523955922	0.488576083	0.175023583	0.821722475	0.1318824	0.79076443	0.035336801	0.616599571	0.268246363	0.630537243	0.321432443	0.234751622	0.873196862	0.808338214	0.857538036	0.694445326	0.072929246	0.089881497	0.406664045	0.814764277	0.793211851	0.411361333	0.047241953	0.03128106	0.053138646	0.491066029	0.730286609	0.496976034	0.086570129	0.473193501	0.373896345	0.399785558	0.279628872	0.761909999	0.832606076	0.283751092	0.658579814	0.470401456	0.22922534	0.418044999	0.863932403	0.605900392	0.271925073	0.386306552	0.362932912	0.875469901	0.068959108	0.733119735	0.074188079	0.097794919	0.351734885	0.00251119	0.684097988	0.868023624	0.841075184	0.297642461	0.201210043	0.66165881	0.007347731	0.830077254	0.309645479	0.853652136	0.854848681	0.500767263	0.050840829	0.032407773	0.152024583	0.319331921	0.269362512	0.665455715	0.386260545	0.822016848	0.221823866	0	0.017608209
G28(+/)	0.840218408	0.768861699	0.491695939	0.771489936	0.454054086	0.4243355	0.336166287	0.405642822	0.504161205	0.049691409	0	0.080204331	0.78826107	0.059091006	0.563388084	0.424175691	0.102112056	0.843236169	0.402706613	0.873720617	0.485814319	0.448892698	0.378277224	0.33710691	0.714860518	0.436255584	0.881832267	0.07714191	0.870140386	0.086409191	0.82674445	0	0.550316234	0.320260385	0.668619704	0.386684259	0.27069503	0.853554669	0.719010897	0.819899461	0.687545553	0.081635942	0.103542678	0.41027736	0.826661109	0.917078896	0.404374478	0	0	0.099914181	0.54042795	0.694199188	0.560313732	0.104617268	0.502401606	0.490128635	0.424587116	0.239738435	0.767507204	0.826036582	0.328359941	0.620677239	0.439262607	0.240398082	0.385934389	0.966491642	0.480405905	0.499171533	0.304113511	0.408810557	0.817798731	0.033735045	0.691459034	0.186321547	0.094580505	0.454085176	0	0.731540779	0.933174218	0.870195772	0.220281526	0.253046999	0.646434202	0.057928767	0.874954902	0.423590968	0.902239286	0.880367456	0.424002449	0	0.074408115	0.130841746	0.423290765	0.328616748	0.725652278	0.470507282	0.891033538	0.25813952	0	0.030615134
G29(+/)	0.859619409	0.831501178	0.517919381	0.888713386	0.422643269	0.502610123	0.383795058	0.375671614	0.5158261	0.083325622	0	0.083837463	0.867616844	0.046806587	0.604941845	0.469205471	0.093097824	0.803723743	0.458250348	0.849901132	0.500383905	0.46429203	0.485808587	0.399918843	0.739557206	0.473242325	0.853199247	0.160659512	0.434134428	0.227601045	0.79211329	0	0.550235453	0.338574277	0.681133106	0.384988036	0.263034532	0.868184859	0.817870859	0.84113264	0.656857192	0.104056217	0.165754043	0.425770608	0.837899965	0.827574665	0.522542917	0.041240083	0.087031715	0.082253437	0.5726191	0.67525059	0.581762945	0.102228324	0.372064843	0.435218013	0.398246387	0.26571289	0.817487634	0.808345619	0.224076133	0.616090939	0.409177249	0.243924862	0.399057007	0.86961725	0.467827245	0.400326938	0.40963669	0.378963118	0.886817349	0.039247908	0.646951635	0.129419573	0.049582785	0.324340361	0.006153105	0.668203413	0.914769616	0.859887531	0.349427883	0.189634774	0.633730208	0.040250133	0.861241257	0.403636567	0.856545984	0.857288279	0.385487952	0.05366784	0.064976313	0.10336185	0.358389968	0.338948481	0.576502093	0.355304179	0.853750556	0.171618103	0	0
G30(+/)	0.799464598	0.907500791	0.598423368	0.889563137	0.488102404	0.473237085	0.400895743	0.431703454	0.414690253	0.062825481	0.017206401	0.025125953	0.851810517	0.083416894	0.531465136	0.406525496	0.052300314	0.893466884	0.434229752	0.781778619	0.495361633	0.434668342	0.345943949	0.354715611	0.816212088	0.479733106	0.882075956	0.230097717	0.889314257	0.06168426	0.719734724	0.004988622	0.605812146	0.330710392	0.661249359	0.365372107	0.238139201	0.87269101	0.819825715	0.788010733	0.573546175	0.103944161	0.126739616	0.380981317	0.814549381	0.841813217	0.383287908	0.040287512	0.095356367	0.019239049	0.512570968	0.751272011	0.536133762	0.118227837	0.421910647	0.417172103	0.332968663	0.173071848	0.666382302	0.871724912	0.292195823	0.645278136	0.486734001	0.080410783	0.381211414	0.877674479	0.512325583	0.441360954	0.328247284	0.371593381	0.858683062	0.059335732	0.676958423	0.113092343	0.056899426	0.503510351	0.020783099	0.75113944	0.828451305	0.833146538	0.279808241	0.254684241	0.646671393	0.060683768	0.911295409	0.382163347	0.836845915	0.814572195	0.468531716	0.104348885	0.203277957	0.039837865	0.319152257	0.271532462	0.571698976	0.41157259	0.864858692	0.310198608	0.004401495	0.099638886
G31(+/)	0.853787114	0.767858776	0.554956169	0.908623847	0.415168616	0.493561571	0.482109121	0.333130117	0.459365667	0.046940435	0.101019108	0.089563991	0.863169107	0.037952857	0.621874649	0.420166507	0.166774555	0.880433933	0.445544295	0.789426386	0.490481786	0.399841227	0.4051476	0.364396383	0.775957309	0.469243888	0.907541746	0.262925833	0.792790798	0.021906866	0.415569644	0.078682015	0.629479275	0.21593549	0.66075374	0.364014183	0.298643175	0.939849584	0.725749966	0.838984999	0.598826786	0.057152023	0.121137339	0.418455262	0.806319199	0.802682826	0.500274108	0.007302859	0	0.113167898	0.578571883	0.667707948	0.520444614	0.09958615	0.477804073	0.351852126	0.462006132	0.33506102	0.73478918	0.832475528	0.31937288	0.641675559	0.400115198	0.213849374	0.390441993	0.876663244	0.531680696	0.380202896	0.399634184	0.405259531	0.874452428	0.083375615	0.702445442	0.239477863	0.036997574	0.436377881	0	0.569418149	0.873199014	0.786761959	0.259322768	0.182851269	0.701020625	0	0.890601058	0.427804	0.835426764	0.788918361	0.412298168	0.080282076	0.059106714	0.112868082	0.285391579	0.346834585	0.537600667	0.380637543	0.846150005	0.269968422	0	0
G32(+/)	0.788733246	0.851444755	0.566112577	0.899312867	0.440298277	0.412930403	0.426315166	0.434254621	0.360893265	0	0	0.044242604	0.858875559	0.025078837	0.451678184	0.531942852	0	0.831089171	0.382743245	0.883890978	0.48734875	0.42593933	0.432707762	0.459334721	0.816486964	0.453828245	0.817404001	0.184758042	0.823791418	0.109092096	0.817996713	0	0.673417371	0.324576288	0.689233414	0.451438202	0.307490008	0.848080321	0.763063952	0.839361708	0.613134185	0.074288629	0.100163816	0.487348274	0.829347066	0.780523161	0.490291936	0.0283712	0	0.068577958	0.58933242	0.721276188	0.409606652	0.165184873	0.414186434	0.414206107	0.371397437	0.253597826	0.768734945	0.848155524	0.28817134	0.648879678	0.492445157	0.219363931	0.438124657	0.92429903	0.568139573	0.403625327	0.311467633	0.492815256	0.959154112	0.056975343	0.633759854	0.220320119	0.062065791	0.450169056	0.012529992	0.618873815	0.87702805	0.785398047	0.261718899	0.192338924	0.647522243	0.009533557	0.873667666	0.356560533	0.861123004	0.856349171	0.464089367	0	0.112189936	0.118191072	0.326118253	0.27310427	0.598688095	0.432377801	0.827765942	0.344550575	0	0.0071929
G33(+/)	0.93716483	0.874075276	0.568959278	0.854553179	0.453909754	0.502696987	0.407026635	0.29784445	0.424466031	0.020559306	0.075420287	0.059401365	0.821197628	0.005542402	0.545811349	0.545653785	0.04880374	0.843891381	0.453322939	0.841413922	0.4976001	0.343910638	0.533106139	0.484262008	0.8106808	0.468547867	0.849191512	0.207577472	0.875173888	0.130319402	0.806983277	0	0.244910252	0.281157912	0.675961017	0.381433515	0.287660693	0.863872503	0.870949026	0.845411809	0.684468839	0	0.14227521	0.446385282	0.829588363	0.911526472	0.429964393	0.075261791	0.032687245	0.095931322	0.513331147	0.652363935	0.51607572	0.138067262	0.445390408	0.460618437	0.412716472	0.248516793	0.708582478	0.832232016	0.255579924	0.656647614	0.443060097	0.194754477	0.434224319	0.843441363	0.49749705	0.442548779	0.434829875	0.397231946	0.771219955	0.111526705	0.575419633	0.193177057	0.021137242	0.388878627	0	0.63840149	0.832377696	0.807633571	0.300984014	0.254381427	0.685796375	0.036368738	0.900719398	0.398295285	0.749731185	0.847486346	0.441476238	0.080397902	0.135637333	0.08911762	0.336860939	0.314799026	0.625921248	0.503066309	0.866554119	0.289362049	0.007492871	0.020414984
G34(+/)	0.790280424	0.778891068	0.354740565	0.853614758	0.494277211	0.434399808	0.433794998	0.373367324	0.459923714	0.033093422	0	0.047841765	0.821234692	0.079247428	0.538632819	0.413594918	0.069510669	0.836671077	0.427973135	0.780497623	0.482372282	0.434997714	0.473281046	0.364245666	0.786954107	0.501664013	0.821695196	0.11391099	0.865742613	0.140254498	0.810036047	0.010545863	0.65257597	0.164578675	0.679522635	0.314071882	0.231591929	0.875404189	0.757829956	0.81073087	0.577805629	0.061632684	0.038879894	0.471569427	0.854434521	0.818460619	0.525283934	0.087617826	0.116810784	0.067345057	0.619217121	0.712193331	0.549410601	0.223239254	0.506990233	0.435748466	0.417113732	0.285945795	0.628754559	0.871620275	0.324676083	0.627997559	0.45389898	0.225736205	0.425374512	0.874459466	0.479904636	0.419760499	0.400670072	0.415038067	0.86838705	0	0.609207578	0.15249335	0.129767979	0.488662564	0.016211538	0.661497223	0.872710194	0.821215164	0.199496216	0.309867104	0.60049921	0	0.809179866	0.367412652	0.837635343	0.878186484	0.529436956	0.050545886	0.055486737	0.030255697	0.346939295	0.265550466	0.630338576	0.43545716	0.882028452	0.137139663	0	0.015147993
G35(+/)	0.917684739	0.777820971	0.513271692	0.824473432	0.459599165	0.544971242	0.525126647	0.419640428	0.469627829	0.027079554	0.012961368	0.140457411	0.877302034	0.051415909	0.564690775	0.515021629	0.02769415	0.879838098	0.478687718	0.771238806	0.520710711	0.347233622	0.453543835	0.387875571	0.901625876	0.485460774	0.780883449	0.210136384	0.725525335	0.076009949	0.728797787	0.082034768	0.517851705	0.365031624	0.334910442	0.371759043	0.275376131	0.782833881	0.758703743	0.832997544	0.629063962	0.015608424	0.168817472	0.396340436	0.847818935	0.826771937	0.432055592	0.059260183	0.108634145	0.048939053	0.482711948	0.685389667	0.397889264	0.154395564	0.462516555	0.520183451	0.475541686	0.247337278	0.685723788	0.864642341	0.278587369	0.618845771	0.399704555	0.188015109	0.387492748	0.899826745	0.520456553	0.500223089	0.346726649	0.418219286	0.797603841	0.014005291	0.620518348	0.155946404	0.117263436	0.451102367	0.00705142	0.537165607	0.844371067	0.946972317	0.184798823	0.234344349	0.634242214	0.029443935	0.837297733	0.421725561	0.783235782	0.816286151	0.407125125	0.060647397	0.055079739	0.019336338	0.34514985	0.239131134	0.575779911	0.485293973	0.820291655	0.269619441	0	0
G36(+/)	0.900354635	0.833554917	0.529219277	0.812088307	0.398295152	0.476941941	0.45589081	0.433433406	0.452498626	0.088927597	0.071916147	0.073355176	0.770954674	0.020287857	0.569127465	0.439748556	0.073793254	0.803294343	0.4075483	0.89894463	0.53542797	0.489631654	0.440012862	0.45372423	0.814085202	0.476292549	0.849852483	0.153485452	0.85509053	0.109267544	0.827833542	0.021344052	0.55926971	0.262594113	0.660146133	0.211035443	0.326876402	0.826893114	0.806966361	0.824316088	0.607352229	0.094089535	0.048721254	0.445816444	0.884069132	0.901114809	0.465016824	0.037008323	0.004471295	0.108324015	0.465381859	0.667759213	0.460001186	0.04930624	0.378514801	0.386636614	0.4445987	0.297144381	0.737105781	0.904394744	0.280940829	0.674579003	0.42904841	0.17846059	0.442165908	0.782126893	0.449152114	0.429443427	0.373864304	0.383459259	0.850128599	0.068462466	0.548922432	0.187791451	0.093522212	0.412525157	0.010758728	0.590056283	0.845425215	0.806055751	0.301643525	0.187229626	0.675829963	0.03967059	0.815562266	0.373214873	0.832186366	0.833592738	0.38061211	0.054509874	0.033950008	0.03374803	0.382408472	0.286951439	0.589937409	0.476672297	0.844703937	0.268311452	0.003441675	0.026861309
G37(+/)	0.771187373	0.798600119	0.588457629	0.775495881	0.515464308	0.422789283	0.370871025	0.431206963	0.427202731	0.077173071	0	0.11805535	0.833803391	0	0.542961116	0.476852694	0.060985927	0.855091586	0.48779424	0.880784679	0.542639756	0.450866266	0.374113566	0.397880637	0.70915853	0.462806013	0.794473751	0.183486917	0.89676468	0.074158712	0.702790227	0.068006085	0.572454245	0.303281037	0.637171183	0.39905899	0.156582231	0.82952798	0.820173404	0.761756305	0.627840837	0.026527083	0.128639687	0.49111268	0.839796709	0.857295215	0.396630313	0	0.002258587	0.105416802	0.507107876	0.666011415	0.496966041	0.110364073	0.436769218	0.467955152	0.345175541	0.230782159	0.728899037	0.775093109	0.280987325	0.569588179	0.412952799	0.189752456	0.4223476	0.86228241	0.487551073	0.43710459	0.401160466	0.369486231	0.875473518	0.103772822	0.626396638	0.120470191	0.068938955	0.344846767	0.043287181	0.631147023	0.790738611	0.951196972	0.202822024	0.263574499	0.565264082	0.013675236	0.828585987	0.399416787	0.759065486	0.814220161	0.38323695	0.029907637	0.143774921	0.110162788	0.341351554	0.24606004	0.684149455	0.390907199	0.902343581	0.25915018	0.020329811	0
G38(+/)	0.901145837	0.795846074	0.561663663	0.908339551	0.404797751	0.483445764	0.390297712	0.395945738	0.382166427	0	0	0.089234396	0.888209538	0.050637166	0.454183834	0.496864185	0.089499161	0.929694132	0.454616632	0.868209639	0.452958238	0.482949818	0.391922233	0.419226055	0.71009713	0.484481854	0.847608664	0.209572902	0.846024703	0.139015585	0.749560041	0	0.594913379	0.261032621	0.659415653	0.359378637	0.307095903	0.431557407	0.732706821	0.793757697	0.674906098	0.117438933	0.10329966	0.419859138	0.808428273	0.890639876	0.494645722	0	0.074100106	0.028836777	0.517276519	0.729772968	0.584639363	0.139465455	0.451687018	0.423674639	0.393957824	0.203217571	0.712097328	0.813405505	0.320910965	0.616379112	0.414363158	0.173709312	0.377306953	0.840674711	0.441775732	0.427347369	0.346935453	0.362974835	0.883128822	0.022026564	0.656676827	0.176237149	0.046184248	0.447606206	0.078062762	0.669793107	0.835453056	0.802708299	0.217653903	0.248152979	0.703420866	0.010400762	0.82988807	0.275142311	0.91517258	0.868914396	0.491809989	0.034105974	0.076255372	0.005070709	0.45850589	0.312470161	0.574491022	0.436668783	0.83731864	0.210133452	0.010402859	0.016786645
G39(+/)	0.826373311	0.794321667	0.491209514	0.838931508	0.450081886	0.379529948	0.442765992	0.411295446	0.396298624	0.067277426	0	0.078998654	0.851664034	0.055175559	0.584828235	0.415233856	0.086503287	0.844916625	0.461875028	0.839815152	0.518103529	0.401973849	0.491832707	0.456656151	0.732704959	0.553477642	0.895489539	0.24223745	0.794109097	0.09905235	0.766166721	0.023178872	0.58257908	0.282202415	0.71025689	0.448529459	0.255131365	0.887913799	0.437312658	0.829276166	0.543553275	0.059709111	0.197120095	0.442272399	0.790581651	0.803239699	0.455586474	0.053558023	0.045571739	0.080798838	0.55194915	0.688698691	0.550904677	0.054804251	0.449079085	0.421140782	0.360524549	0.286458539	0.704367858	0.837345326	0.301053927	0.655579295	0.370982432	0.240670298	0.425925654	0.83362404	0.495616911	0.383731052	0.41458941	0.418049153	0.864973944	0.065669518	0.58945516	0.165403392	0.046868721	0.453619223	0	0.635347034	0.830902471	0.90266849	0.209249295	0.257394633	0.592253943	0.117564264	0.854828947	0.391689329	0.851969254	0.813406114	0.407603469	0.032971157	0.040879483	0.117635195	0.318895999	0.318053256	0.610245896	0.405170067	0.861366925	0.223062857	0	0.002604394
G40(+/)	0.808520242	0.782718312	0.44336877	0.896880195	0.468657332	0.462541714	0.464628846	0.429490038	0.489648913	0.03455475	0.025128823	0.058889745	0.808007151	0	0.57247619	0.5362169	0.052019832	0.805282024	0.472625424	0.758918403	0.489975826	0.422539926	0.520199649	0.427619064	0.756986532	0.54553192	0.814273554	0.10232899	0.889133617	0.047111708	0.847098321	0.072661988	0.609503009	0.29064705	0.64668825	0.383845117	0.317244059	0.895934492	0.815288958	0.416696988	0.644433426	0	0.072385373	0.394234443	0.843996453	0.822868913	0.491698307	0.011059803	0.041385826	0.076894219	0.518717024	0.737791719	0.522162891	0.11472164	0.408383422	0.398771672	0.453877629	0.304301905	0.789491504	0.86641788	0.302123769	0.655076103	0.431810557	0.181694546	0.384179431	0.856058973	0.507161093	0.404653757	0.407656554	0.427363859	0.823323881	0.020429999	0.622360951	0.076132432	0.066666858	0.388746894	0.009968676	0.641924444	0.826594924	0.802616197	0.270297039	0.253229953	0.631510704	0.049978872	0.851760462	0.37255068	0.889477701	0.854989626	0.344472926	0.089828944	0.102499614	0.135634616	0.362799238	0.271763535	0.591783996	0.36695254	0.801715618	0.270010449	0	0
G41(+/)	0.825424097	0.838060439	0.54680595	0.817709131	0.44403706	0.58193834	0.377446416	0.337070255	0.431410326	0.077518946	0	0.090068187	0.81713752	0.009949556	0.619442362	0.426859454	0.112579027	0.781399974	0.455867748	0.839210538	0.47394704	0.385123434	0.453917371	0.308235417	0.680111202	0.420332643	0.8582225	0.210870802	0.80104516	0.132075988	0.729386869	0	0.606567892	0.298826382	0.668705774	0.425494459	0.195350037	0.839944383	0.808959642	0.826446928	0.352480325	0.069759735	0.158171973	0.362208644	0.81041176	0.793765579	0.457166817	0	0.020650888	0.01943996	0.530618583	0.644464717	0.455279637	0.113761989	0.489738306	0.451412267	0.412003602	0.222655141	0.723919683	0.920695212	0.326599548	0.565471529	0.450460656	0.063094108	0.416785032	0.780772573	0.568799903	0.402103056	0.385056049	0.41126235	0.851326346	0.079697248	0.630307986	0.099983659	0.095539421	0.411238693	0.019157066	0.629788683	0.871525256	0.854878971	0.274912115	0.24233147	0.625887244	0.089852227	0.826878339	0.406011235	0.760484016	0.89976122	0.464479261	0.043916342	0.082170687	0.106877346	0.324438233	0.32151472	0.536531195	0.452687332	0.846301254	0.261136675	0.021195333	0.089563792
G42(+/)	0.853928117	0.837650794	0.527041715	0.752484039	0.485162474	0.494007815	0.489944634	0.373653463	0.452997306	0.006104973	0	0.101854142	0.800871806	0.030087512	0.56470041	0.43314016	0.075887133	0.823824006	0.364191641	0.831529626	0.485933538	0.411581862	0.487433661	0.437462946	0.757109727	0.497721093	0.853760868	0.202592941	0.816978365	0.176320475	0.77165408	0.003302627	0.576050152	0.329088277	0.681250706	0.455611818	0.252012535	0.878349621	0.830563417	0.856942844	0.668533345	0.052609385	0.055654261	0.414853163	0.847766299	0.941894056	0.412111138	0.016804371	0.031606508	0.098126734	0.5373182	0.635890865	0.440263157	0.078476612	0.53584821	0.446360548	0.349037741	0.231299605	0.694393721	0.851924579	0.322164504	0.629479518	0.401693844	0.088784119	0.318569476	0.828906146	0.540880863	0.384087725	0.334998952	0.394083055	0.910193223	0.042905952	0.497716661	0.054737367	0.071885723	0.491570188	0	0.611889953	0.864092117	0.814248892	0.314501613	0.302055598	0.596257526	0.109063139	0.868798449	0.43300733	0.794207337	0.860070365	0.372554621	0.046435426	0.077371152	0.089472927	0.292552836	0.238997186	0.64209163	0.370458553	0.878200965	0.323986807	0	0.069028954
G43(+/)	0.867595648	0.778072244	0.523602439	0.877302594	0.398033084	0.45110798	0.38362048	0.42666429	0.446076062	0.00846307	0	0.112149976	0.869810192	0.019948885	0.555982987	0.506247762	0.024206181	0.91877027	0.457098659	0.911149618	0.49785837	0.508905736	0.388082102	0.430017601	0.694947884	0.494801969	0.84235496	0.210092193	0.887355328	0.07995175	0.809461748	0.006052121	0.603902077	0.209349452	0.718836008	0.340326666	0.273429721	0.87863739	0.795941694	0.811175629	0.605126154	0.100705404	0.055715831	0.494030498	0.856209979	0.883640243	0.490086025	0.016080296	0.004867271	0.059990114	0.519405074	0.668660484	0.454341026	0.082360428	0.478349263	0.465507395	0.393945562	0.283134633	0.703423307	0.858218728	0.409392661	0.700623813	0.481919812	0.226903561	0.424678617	0.849845605	0.533876113	0.461380152	0.371676822	0.314497226	0.822814668	0.052155463	0.67769915	0.058720969	0.054936834	0.449629799	0.020983034	0.646139968	0.841477682	0.812063801	0.247634548	0.235697433	0.683663333	0.061837374	0.874331882	0.378880329	0.795246592	0.858560799	0.382581205	0.028386173	0.082429661	0.140783834	0.339965478	0.33148533	0.603156878	0.434380706	0.882700827	0.179920916	0.02657906	0
G44(+/)	0.870290474	0.855502605	0.502711407	0.815495352	0.456817769	0.430190631	0.452476218	0.39044722	0.37150097	0.09348129	0.06685043	0.068957024	0.837769708	0.0192986	0.523596244	0.472380225	0.095859125	0.795853117	0.411008332	0.855306967	0.466208314	0.419743463	0.440707145	0.435754871	0.732735018	0.44170726	0.860277712	0.151074442	0.870293345	0.105187472	0.737226299	0.038432705	0.561077528	0.284794139	0.62342568	0.4428876	0.300843846	0.904188677	0.785054533	0.892726833	0.616433876	0.029236217	0.084425712	0.225437938	0.828009031	0.808732386	0.490718302	0.057889176	0.078164637	0.170071854	0.555268439	0.62571123	0.437321992	0.087399675	0.500197505	0.35518767	0.44280521	0.240748028	0.734718044	0.911984918	0.356994088	0.688165328	0.431632893	0.182075628	0.349447682	0.866077285	0.543041105	0.475628524	0.376111516	0.345302136	0.908490558	0.046689591	0.625354142	0.123852575	0.062257276	0.510658568	0.017444314	0.693928981	0.854037852	0.826144663	0.303593855	0.203480329	0.67514849	0.114148301	0.825881304	0.346820551	0.832540718	0.865161108	0.434294684	0.002040485	0.111133997	0.060281651	0.345607141	0.281017951	0.624155782	0.405400623	0.776256338	0.255196853	0	0.022941415
